PLAYER_ID,TEAM_ID,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PACE_PER40,PIE,POSS,FGM_PG,FGA_PG,PLAYER_NAME,BIRTHDATE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,Salary,Followers,TEAM_ABBREVIATION,record,active_players,avg_team_age,total_cap_used,remaining_cap_space,active_cap,active_top_3,dead_cap,TEAM_NAME,OWNER_NET_WORTH_B,Stadium_Name,Capacity,City,STADIUM_YEAR_OPENED,STADIUM_COST,Age,YOS,Contract_Type,GP,MIN,PTS,AVG_SPEED,DIST_MILES,ALL_STAR_APPEARANCES,ISO_PTS,ISO_PPP,PNR_PTS,PNR_PPP,POST_PTS,POST_PPP,CLUTCH_PTS,CLUTCH_GP,RIM_DFG_PCT,RIM_CONTEST_FREQ,is_USA,Player_bias_effect
1629684,1610612766,114.9,113.3,1.6,0.107,1.32,18.0,0.035,0.134,0.083,13.6,0.549,0.596,0.146,99.95,83.29,0.076,995,3.4,7.7,Grant Williams,11/30/1998,USA,2019,1,22,13025250,12.499119054168606,CHA,19-63,15,25.2,167423486,26835486,152436862,80445913,14986624,Charlotte Hornets ,0.33647223662121295,Spectrum Center,19077,"Charlotte, NC",2005,260000000,27.014373716632445,5,Free_Market,16,479.025,166,3.87,33.3,0,0,0.0,0,0.0,17,1.7,15,8,0.654,0.411,1,-0.38331413639123224
1629723,1610612763,113.2,107.8,5.4,0.095,2.63,27.6,0.06,0.187,0.123,10.5,0.577,0.592,0.077,105.46,87.89,0.094,1223,0.9,2.0,John Konchar,3/22/1996,USA,0,0,0,6165000,0.0,MEM,48-34,15,24.6,167814933,27226933,155850296,95988718,8014853,Memphis Grizzlies,3.2188758248682006,FedExForum,18119,"Memphis, TN",2004,250000000,29.7056810403833,5,Free_Market,46,558.2233333,112,4.68,47.0,0,0,0.0,0,0.0,0,0.0,2,1,0.586,0.391,1,-0.3703155967834443
1629726,1610612737,107.9,111.4,-3.5,0.102,1.94,16.0,0.015,0.085,0.049,8.2,0.562,0.606,0.153,105.43,87.86,0.068,1824,2.2,5.5,Garrison Mathews,10/24/1996,USA,0,0,0,2230253,9.6678285081515,ATL,40-42,15,25.3,174418704,33830704,161255749,81912604,7125652,Atlanta Hawks,2.5877640352277083,State Farm Arena,16600,"Atlanta, GA",1999,213000000,29.114305270362767,5,Free_Market,47,829.5083333,353,4.4,65.6,0,0,0.0,3,0.273,0,0.0,3,11,0.663,0.339,1,-0.23522793954648066
1629731,1610612739,120.0,109.4,10.7,0.073,3.45,20.1,0.041,0.15,0.097,5.8,0.561,0.563,0.101,101.1,84.25,0.067,2639,1.9,4.6,Dean Wade,11/20/1996,USA,0,0,0,6166667,10.729875458480967,CLE,64-18,15,26.0,178212347,37624347,169371096,93832409,491175,Cleveland Calvaliers ,3.5085558999826545,Rocket Mortgage FieldHouse,19432,"Cleveland, OH",1994,100000000,29.0403832991102,5,Free_Market,59,1252.451667,320,4.45,99.0,0,0,0.0,0,0.0,0,0.0,5,14,0.585,0.391,1,0.18317078043046642
1629750,1610612739,109.1,117.0,-7.8,0.059,1.75,13.8,0.042,0.122,0.081,7.9,0.509,0.541,0.113,101.97,84.97,0.064,2671,1.8,4.2,Javonte Green,7/23/1993,USA,0,0,0,599862,11.3655964644899,CLE,64-18,15,26.0,178212347,37624347,169371096,93832409,491175,Cleveland Calvaliers ,3.5085558999826545,Rocket Mortgage FieldHouse,19432,"Cleveland, OH",1994,100000000,32.369609856262834,5,Free_Market,68,1257.833333,347,4.42,99.5,0,0,0.0,0,0.0,0,0.0,11,15,0.597,0.366,1,0.18656873296866403
1630162,1610612750,116.2,111.4,4.8,0.209,1.44,14.8,0.021,0.131,0.077,10.3,0.547,0.595,0.307,98.27,81.89,0.14,5883,9.1,20.4,Anthony Edwards,8/5/2001,USA,2020,1,1,42176400,15.404745967162468,MIN,49-33,15,26.1,236725861,96137861,198847571,119077906,3705899,Minnesota Timberwolves,1.3609765531356006,Target Center,18978,"Minneapolis, MN",1990,104000000,24.334017796030118,4,Max_Contract,79,2871.058333,2177,3.92,201.1,3,368,0.909,703,1.022,30,0.857,157,42,0.616,0.368,1,-0.37827186615554886
1630163,1610612766,112.7,116.5,-3.9,0.39,2.07,21.5,0.028,0.121,0.072,10.4,0.494,0.536,0.342,101.33,84.44,0.127,3173,8.6,21.3,LaMelo Ball,8/22/2001,USA,2020,1,3,35147000,16.166885910365842,CHA,19-63,15,25.2,167423486,26835486,152436862,80445913,14986624,Charlotte Hornets ,0.33647223662121295,Spectrum Center,19077,"Charlotte, NC",2005,260000000,24.28747433264887,4,Max_Contract,47,1504.475,1184,4.39,117.9,1,119,0.888,424,0.902,0,0.0,56,21,0.66,0.354,1,0.06848572837716807
1630166,1610612757,113.6,114.5,-0.9,0.193,1.43,19.0,0.048,0.19,0.117,13.3,0.55,0.605,0.228,99.86,83.22,0.126,4479,5.6,11.7,Deni Avdija,1/3/2001,Israel,2020,1,9,15625000,12.530692779790893,POR,36-46,15,23.9,176848446,36260446,165518581,89691087,1568032,Portland Trailblazers,1.0986122886681098,Moda Center,19441,"Portland, OR",1995,262000000,24.919917864476385,4,Free_Market,72,2161.148333,1219,4.2,161.8,0,79,1.129,248,0.954,21,1.0,42,24,0.624,0.367,0,0.049563589311521564
1630167,1610612754,113.6,116.1,-2.6,0.116,1.88,15.2,0.036,0.167,0.101,8.1,0.621,0.642,0.191,103.97,86.64,0.115,3350,4.0,7.6,Obi Toppin,3/4/1998,USA,2020,1,8,12975000,12.837347081942964,IND,50-32,15,25.7,171232577,30644577,166839774,104281300,2530538,Indiana Pacers ,1.2237754316221157,Gainbridge Fieldhouse,17923,"Indianapolis, IN",1999,183000000,27.756331279945243,4,Free_Market,79,1544.815,833,4.63,128.4,0,0,0.0,31,1.069,46,1.484,23,18,0.67,0.382,1,0.20603739515004096
1630168,1610612737,114.9,113.7,1.1,0.113,1.87,16.2,0.103,0.213,0.157,8.7,0.602,0.634,0.169,104.52,87.1,0.122,4489,5.2,9.2,Onyeka Okongwu,12/11/2000,USA,2020,1,6,14000000,11.974777207691876,ATL,40-42,15,25.3,174418704,33830704,161255749,81912604,7125652,Atlanta Hawks,2.5877640352277083,State Farm Arena,16600,"Atlanta, GA",1999,213000000,24.982888432580424,4,Free_Market,74,2063.926667,988,4.17,153.6,0,0,0.0,0,0.0,48,1.2,46,31,0.652,0.395,1,-0.029630030682892654
1630169,1610612754,117.7,114.2,3.5,0.384,5.61,35.8,0.017,0.087,0.052,6.4,0.582,0.616,0.21,100.82,84.02,0.143,5165,6.5,13.8,Tyrese Haliburton,2/29/2000,USA,2020,1,12,42176400,14.603968372873895,IND,50-32,15,25.7,171232577,30644577,166839774,104281300,2530538,Indiana Pacers ,1.2237754316221157,Gainbridge Fieldhouse,17923,"Indianapolis, IN",1999,183000000,25.765913757700204,4,Max_Contract,73,2450.391667,1359,4.36,190.3,2,107,0.93,518,1.112,0,0.0,100,32,0.596,0.456,1,-0.13171037107192213
1630170,1610612759,111.9,118.1,-6.2,0.139,2.08,15.2,0.016,0.107,0.062,7.3,0.532,0.553,0.217,100.8,84.0,0.092,4163,6.2,13.9,Devin Vassell,8/23/2000,USA,2020,1,11,29347826,11.657034466915164,SAS,34-48,15,25.2,162809380,22221380,155231927,83196166,7577453,San Antonio Spurs ,0.18232155679395465,Frost Bank Center,18418,"San Antonio, TX",2002,175000000,25.284052019164957,4,Free_Market,64,1983.185,1041,4.29,151.6,0,87,1.115,180,0.914,0,0.0,46,30,0.59,0.436,1,-0.03436199794178295
1630171,1610612739,122.1,109.7,12.5,0.078,2.96,17.9,0.047,0.072,0.06,6.1,0.569,0.587,0.124,100.08,83.4,0.057,2187,2.3,4.9,Isaac Okoro,1/26/2001,USA,2020,1,5,10185186,12.023957067521133,CLE,64-18,15,26.0,178212347,37624347,169371096,93832409,491175,Cleveland Calvaliers ,3.5085558999826545,Rocket Mortgage FieldHouse,19432,"Cleveland, OH",1994,100000000,24.856947296372347,4,Free_Market,55,1053.203333,337,4.42,82.9,0,0,0.0,0,0.0,0,0.0,3,18,0.538,0.268,1,0.5446320724220084
1630172,1610612741,108.7,113.5,-4.8,0.106,1.44,16.3,0.025,0.113,0.07,11.3,0.49,0.512,0.165,105.94,88.28,0.062,3473,3.3,8.2,Patrick Williams,8/26/2001,USA,2020,1,4,18000000,9.239996256883693,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,1.1939224684724346,United Center,20917,"Chicago, IL",1994,175000000,24.27652292950034,4,Free_Market,63,1576.326667,566,4.35,122.6,0,8,0.348,52,0.732,18,0.72,15,20,0.692,0.4,1,0.05999006683855266
1630173,1610612752,110.2,111.4,-1.2,0.065,1.22,12.1,0.084,0.188,0.135,9.9,0.517,0.53,0.143,100.16,83.46,0.092,2432,2.9,5.7,Precious Achiuwa,9/19/1999,Nigeria,2020,1,20,6000000,12.155310788851953,NYK,51-31,15,26.5,188877651,48289651,188001268,110803733,876383,New York Knicks,1.0986122886681098,Madison Square Garden,19812,"New York, NY",1968,100000000,26.21218343600274,4,Free_Market,57,1169.613333,379,4.2,87.7,0,18,0.783,0,0.0,17,0.81,14,11,0.635,0.428,0,0.22593928916842895
1630174,1610612754,120.1,111.5,8.5,0.063,1.46,10.8,0.034,0.118,0.078,7.4,0.617,0.653,0.171,101.64,84.7,0.087,2373,4.3,8.4,Aaron Nesmith,10/16/1999,USA,2020,1,14,11000000,11.938199736300925,IND,50-32,15,25.7,171232577,30644577,166839774,104281300,2530538,Indiana Pacers ,1.2237754316221157,Gainbridge Fieldhouse,17923,"Indianapolis, IN",1999,183000000,26.138261464750173,4,Free_Market,45,1121.618333,541,4.48,90.0,0,0,0.0,20,0.625,0,0.0,32,20,0.5,0.336,1,0.11958457603752316
1630175,1610612763,107.7,109.0,-1.2,0.253,1.85,21.6,0.034,0.131,0.08,11.6,0.494,0.531,0.238,97.7,81.42,0.105,2519,3.4,8.1,Cole Anthony,5/15/2000,USA,2020,1,15,12900000,13.36906875587051,MEM,48-34,15,24.6,167814933,27226933,155850296,95988718,8014853,Memphis Grizzlies,3.2188758248682006,FedExForum,18119,"Memphis, TN",2004,250000000,25.557837097878167,4,Free_Market,67,1234.113333,630,4.35,96.2,0,51,0.927,167,0.736,0,0.0,23,12,0.591,0.373,1,0.24739473636929962
1630178,1610612755,113.8,117.4,-3.5,0.276,2.56,19.2,0.007,0.087,0.045,7.5,0.511,0.562,0.293,98.34,81.95,0.127,4024,9.2,21.0,Tyrese Maxey,11/4/2000,USA,2020,1,21,35147000,13.614618838078025,PHI,24-58,15,26.6,170340647,29752647,169548876,135768738,791771,Philidelphia 76ers,2.501435951739211,Wells Fargo Center,20478,"Philadelphia, PA",1996,210000000,25.084188911704313,4,Max_Contract,52,1960.195,1369,4.28,150.4,1,185,0.873,432,0.98,0,0.0,118,24,0.651,0.339,1,-0.2578812728618716
1630182,1610612766,105.3,114.2,-8.9,0.081,1.54,17.1,0.027,0.06,0.043,11.1,0.543,0.559,0.115,100.08,83.4,0.043,3929,2.6,6.2,Josh Green,11/16/2000,Australia,2020,1,18,12654321,12.115058723579269,CHA,19-63,15,25.2,167423486,26835486,152436862,80445913,14986624,Charlotte Hornets ,0.33647223662121295,Spectrum Center,19077,"Charlotte, NC",2005,260000000,25.05133470225873,4,Free_Market,68,1887.503333,506,4.6,154.3,0,0,0.0,21,0.538,0,0.0,18,31,0.661,0.274,0,0.592607240573391
1630183,1610612750,113.9,109.9,4.0,0.091,1.72,14.2,0.048,0.126,0.087,8.3,0.537,0.562,0.16,98.07,81.72,0.086,5323,4.9,10.2,Jaden McDaniels,9/29/2000,USA,2020,1,28,22586207,12.050009304398564,MIN,49-33,15,26.1,236725861,96137861,198847571,119077906,3705899,Minnesota Timberwolves,1.3609765531356006,Target Center,18978,"Minneapolis, MN",1990,104000000,25.182751540041068,4,Free_Market,82,2614.41,1000,4.36,202.8,0,13,0.722,81,1.0,0,0.0,49,45,0.582,0.356,1,-0.38967041542922376
1630188,1610612741,110.3,111.5,-1.2,0.101,1.76,11.9,0.085,0.241,0.165,6.8,0.554,0.586,0.201,106.06,88.38,0.133,2122,3.0,6.4,Jalen Smith,3/16/2000,USA,2020,1,10,8571429,10.959557617938563,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,1.1939224684724346,United Center,20917,"Chicago, IL",1994,175000000,25.72210814510609,4,Free_Market,64,962.3833333,524,4.38,75.5,0,0,0.0,0,0.0,0,0.0,0,1,0.572,0.398,1,0.07713704605286463
1630191,1610612765,109.1,108.6,0.5,0.12,1.81,22.7,0.086,0.17,0.129,12.5,0.586,0.616,0.121,101.75,84.79,0.096,3036,2.4,4.4,Isaiah Stewart,5/22/2001,USA,2020,1,16,15000000,0.0,DET,44-38,15,25.0,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,2.4069451083182885,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,24.539356605065024,4,Free_Market,72,1433.848333,435,4.11,105.6,0,0,0.0,0,0.0,36,1.091,8,21,0.524,0.363,1,-0.8727792938806109
1630192,1610612743,107.3,108.9,-1.6,0.051,1.64,11.6,0.052,0.081,0.067,7.0,0.557,0.574,0.119,102.16,85.14,0.063,1293,1.2,2.5,Zeke Nnaji,1/9/2001,USA,2020,1,22,8888889,10.563620718477313,DEN,50-32,15,26.0,192786656,52198656,182574315,123292088,16405595,Denver Nuggets,2.884800712846709,Ball Arena,19520,"Denver, CO",1999,187000000,24.903490759753595,4,Free_Market,57,607.9666667,184,4.32,46.9,0,0,0.0,0,0.0,0,0.0,0,3,0.511,0.409,1,-0.4301284566526517
1630193,1610612761,109.0,110.7,-1.6,0.32,3.29,25.7,0.016,0.107,0.06,7.8,0.517,0.57,0.246,101.44,84.53,0.128,1936,5.6,13.3,Immanuel Quickley,6/17/1999,USA,2020,1,25,32500000,12.491255347155265,TOR,30-52,15,24.9,178496026,37908026,154302912,94310843,16405595,Toronto Raptors,1.33500106673234,Scotiabank Arena,19800,"Toronto, ON",1999,265000000,26.469541409993155,4,Free_Market,33,917.7533333,564,4.43,72.8,0,35,0.875,146,0.954,0,0.0,19,9,0.639,0.353,1,-0.601529353122225
1630194,1610612765,111.3,105.7,5.6,0.141,1.69,19.0,0.09,0.197,0.142,11.3,0.535,0.573,0.179,101.81,84.84,0.115,924,1.6,3.2,Paul Reed,6/14/1999,USA,2020,2,58,1427671,0.0,DET,44-38,15,25.0,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,2.4069451083182885,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,26.477754962354553,4,Free_Market,45,437.5366667,184,4.37,34.4,0,0,0.0,0,0.0,0,0.0,2,3,0.523,0.45,1,-0.5436117042489113
1630198,1610612760,119.9,104.1,15.8,0.096,3.13,15.6,0.025,0.089,0.058,5.0,0.604,0.617,0.166,102.23,85.19,0.089,3420,3.5,7.9,Isaiah Joe,7/2/1999,USA,2020,2,49,12991650,11.642206587981981,OKC,68-14,15,24.2,166001694,25413694,162209242,82859950,3792452,Oklahoma City Thunder,0.33647223662121295,Paycom Center,18203,"Oklahoma City, OK",2002,89000000,26.428473648186174,4,Free_Market,74,1603.976667,756,4.42,126.9,0,0,0.0,20,0.645,0,0.0,3,12,0.645,0.344,1,0.3302334453715735
1630200,1610612741,112.0,113.5,-1.5,0.289,5.49,38.9,0.032,0.086,0.059,7.1,0.578,0.617,0.136,103.35,86.12,0.11,1948,2.8,5.2,Tre Jones,1/8/2000,USA,2020,2,41,9104167,12.534660309007924,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,1.1939224684724346,United Center,20917,"Chicago, IL",1994,175000000,25.908281998631075,4,Free_Market,46,904.9716667,330,4.5,72.6,0,12,1.2,42,0.955,0,0.0,17,10,0.676,0.333,1,0.11730299975093332
1630200,1610612741,112.0,113.5,-1.5,0.289,5.49,38.9,0.032,0.086,0.059,7.1,0.578,0.617,0.136,103.35,86.12,0.11,1948,2.8,5.2,Tre Jones,1/8/2000,USA,2020,2,41,9104167,12.534660309007924,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,1.1939224684724346,United Center,20917,"Chicago, IL",1994,175000000,25.908281998631075,4,Free_Market,46,904.9716667,330,4.5,72.6,0,12,1.2,25,0.806,0,0.0,17,10,0.676,0.333,1,0.01661207063447488
1630202,1610612738,118.4,108.9,9.5,0.184,3.36,22.1,0.042,0.087,0.065,6.6,0.62,0.633,0.186,96.45,80.37,0.116,4561,5.1,10.8,Payton Pritchard,1/28/1998,USA,2020,1,26,6696429,13.130333531178522,BOS,61-21,15,27.5,197048229,56460229,193098445,114054140,8014853,Boston Celtics,2.1400661634962708,TD Garden,19156,"Boston, MA",1995,160000000,27.852156057494867,4,Free_Market,80,2270.875,1144,4.18,168.2,0,72,0.96,188,1.106,0,0.0,33,24,0.603,0.309,1,-0.224473423992061
1630205,1610612763,128.2,101.8,26.4,0.063,0.8,9.3,0.027,0.184,0.114,11.6,0.524,0.545,0.21,102.46,85.38,0.09,323,1.7,3.7,Lamar Stevens,7/9/1997,USA,0,0,0,383912,0.0,MEM,48-34,15,24.6,167814933,27226933,155850296,95988718,8014853,Memphis Grizzlies,3.2188758248682006,FedExForum,18119,"Memphis, TN",2004,250000000,28.407939767282684,4,Free_Market,17,155.535,74,4.34,12.3,0,0,0.0,0,0.0,0,0.0,0,2,0.696,0.338,1,-0.45331543168385297
1630208,1610612756,112.3,120.9,-8.7,0.058,0.6,8.9,0.118,0.243,0.181,14.8,0.591,0.634,0.169,98.62,82.18,0.107,2576,3.6,6.1,Nick Richards,11/29/1997,Jamaica,2020,2,42,5000000,11.707677772181546,HOU,52-30,15,25.7,173496349,32908349,161552948,78702108,7768363,Pheonix Suns,2.3978952727983707,Toyota Center,18055,"Houston, TX",2003,235000000,28.016427104722794,4,Free_Market,57,1256.223333,529,4.43,98.5,0,0,0.0,0,0.0,4,0.4,14,18,0.602,0.443,0,0.2413340737495485
1630214,1610612738,106.6,108.9,-2.3,0.043,0.5,9.3,0.041,0.146,0.091,18.7,0.292,0.31,0.125,97.6,81.33,0.022,469,0.4,1.6,Xavier Tillman,1/12/1999,USA,2020,2,35,2237691,0.0,BOS,61-21,15,27.5,197048229,56460229,193098445,114054140,791771,Boston Celtics,2.1400661634962708,TD Garden,19156,"Boston, MA",1995,160000000,26.89664613278576,4,Vet_Minimum,33,230.9033333,34,4.02,16.8,0,0,0.0,0,0.0,0,0.0,0,1,0.596,0.427,1,-0.08921393910031013
1630215,1610612755,108.5,114.5,-6.0,0.317,2.75,27.9,0.022,0.076,0.049,10.2,0.514,0.549,0.222,102.6,85.5,0.102,2232,3.4,7.6,Jared Butler,8/25/2000,USA,2021,2,40,745726,11.313266479778829,PHI,24-58,15,26.6,170340647,29752647,169548876,135768738,791771,Philidelphia 76ers,2.501435951739211,Wells Fargo Center,20478,"Philadelphia, PA",1996,210000000,25.27857631759069,3,Free_Market,60,1043.735,541,4.29,80.3,0,44,0.815,84,0.884,0,0.0,4,10,0.55,0.352,1,-0.039986776959221364
1630215,1610612755,108.5,114.5,-6.0,0.317,2.75,27.9,0.022,0.076,0.049,10.2,0.514,0.549,0.222,102.6,85.5,0.102,2232,3.4,7.6,Jared Butler,8/25/2000,USA,2021,2,40,745726,11.313266479778829,PHI,24-58,15,26.6,170340647,29752647,169548876,135768738,791771,Philidelphia 76ers,2.501435951739211,Wells Fargo Center,20478,"Philadelphia, PA",1996,210000000,25.27857631759069,3,Free_Market,60,1043.735,541,4.29,80.3,0,44,0.815,80,0.656,0,0.0,4,10,0.55,0.352,1,-0.014425222549127531
1630215,1610612755,108.5,114.5,-6.0,0.317,2.75,27.9,0.022,0.076,0.049,10.2,0.514,0.549,0.222,102.6,85.5,0.102,2232,3.4,7.6,Jared Butler,8/25/2000,USA,2021,2,40,745726,11.313266479778829,PHI,24-58,15,26.6,170340647,29752647,169548876,135768738,791771,Philidelphia 76ers,2.501435951739211,Wells Fargo Center,20478,"Philadelphia, PA",1996,210000000,25.27857631759069,3,Free_Market,60,1043.735,541,4.29,80.3,0,19,0.95,84,0.884,0,0.0,4,10,0.55,0.352,1,-0.014101606954431987
1630215,1610612755,108.5,114.5,-6.0,0.317,2.75,27.9,0.022,0.076,0.049,10.2,0.514,0.549,0.222,102.6,85.5,0.102,2232,3.4,7.6,Jared Butler,8/25/2000,USA,2021,2,40,745726,11.313266479778829,PHI,24-58,15,26.6,170340647,29752647,169548876,135768738,791771,Philidelphia 76ers,2.501435951739211,Wells Fargo Center,20478,"Philadelphia, PA",1996,210000000,25.27857631759069,3,Free_Market,60,1043.735,541,4.29,80.3,0,19,0.95,80,0.656,0,0.0,4,10,0.55,0.352,1,-0.05043879158252364
1630217,1610612753,116.1,113.3,2.8,0.235,2.18,22.7,0.026,0.15,0.088,10.4,0.565,0.6,0.227,104.58,87.15,0.131,4809,7.1,14.8,Desmond Bane,6/25/1998,USA,2020,1,30,34005250,12.449022745701502,ORL,41-41,15,25.3,152959238,12371238,152959238,63257000,306447,Orlando Magic,1.8562979903656263,Amway Center,18000,"Orlando, FL",2010,480000000,27.446954140999317,4,Free_Market,69,2205.225,1327,4.46,173.1,0,125,0.912,266,0.933,0,0.0,63,34,0.561,0.347,1,-0.14818995363896842
1630224,1610612745,113.8,111.1,2.8,0.159,1.39,13.7,0.015,0.12,0.065,9.9,0.505,0.544,0.267,99.75,83.13,0.111,5610,7.4,17.5,Jalen Green,2/9/2002,USA,2021,1,2,12483048,14.690979711984754,GSW,48-34,15,27.2,199518342,58930342,176474440,128667036,306447,Golden State Warriors ,1.6094379124341003,Chase Center,18064,"San Francisco, CA",2019,1400000000,23.81930184804928,3,Rookie_Scale,82,2697.11,1723,4.27,205.9,0,174,0.857,702,0.921,0,0.0,87,42,0.616,0.395,1,-0.46506039452977
1630228,1610612744,110.0,108.9,1.0,0.151,1.46,12.2,0.045,0.134,0.088,8.3,0.495,0.535,0.271,100.21,83.51,0.11,2381,5.5,12.1,Jonathan Kuminga,10/6/2002,DRC,2021,1,7,7636307,13.362640900279244,GSW,48-34,15,27.2,199518342,58930342,176474440,128667036,306447,Golden State Warriors ,1.6094379124341003,Chase Center,18064,"San Francisco, CA",2019,1400000000,23.16495550992471,3,Rookie_Scale,47,1144.08,719,4.49,91.7,0,37,0.661,116,0.795,45,0.865,33,19,0.603,0.311,0,-0.5462921084457443
1630230,1610612742,111.5,114.7,-3.2,0.161,1.86,18.9,0.04,0.125,0.084,10.2,0.551,0.584,0.197,101.27,84.39,0.105,4046,5.2,10.3,Naji Marshall,1/24/1998,USA,0,0,0,8571429,10.694237736914808,DAL,39-43,15,26.8,187147472,46559472,172077663,99092456,2328828,Dallas Mavericks ,3.505557396986398,American Airlines Center,19200,"Dallas, TX",2001,420000000,27.863107460643395,3,Free_Market,69,1919.083333,914,4.14,142.0,0,44,0.957,124,1.042,0,0.0,46,30,0.623,0.393,1,-0.5185340242744194
1630241,1610612739,117.4,107.1,10.3,0.099,3.09,18.7,0.026,0.077,0.052,6.0,0.567,0.583,0.14,101.26,84.38,0.069,2963,2.4,6.0,Sam Merrill,5/15/1996,USA,2020,2,60,2164993,10.39516093745751,CLE,64-18,15,26.0,178212347,37624347,169371096,93832409,491175,Cleveland Calvaliers ,3.5085558999826545,Rocket Mortgage FieldHouse,19432,"Cleveland, OH",1994,100000000,29.557837097878167,4,Free_Market,71,1401.281667,509,4.43,111.1,0,0,0.0,10,0.714,0,0.0,5,9,0.576,0.294,1,0.10862727929761623
1630245,1610612741,110.1,117.8,-7.7,0.21,3.01,27.4,0.018,0.09,0.054,9.1,0.561,0.585,0.163,104.63,87.2,0.084,3039,4.8,9.8,Ayo Dosunmu,1/17/2000,USA,2021,2,38,7000000,12.216522851424992,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,1.1939224684724346,United Center,20917,"Chicago, IL",1994,175000000,25.883641341546884,3,Free_Market,46,1393.883333,566,4.37,108.6,0,0,0.0,111,1.057,0,0.0,11,16,0.642,0.358,1,-0.1329984666534125
1630249,1610612737,109.7,111.6,-1.9,0.175,2.94,28.9,0.019,0.116,0.067,9.8,0.651,0.661,0.131,102.63,85.53,0.086,2456,2.5,5.1,Vít Krejčí,6/19/2000,Czech Republic,2020,2,37,2162606,10.799595985047786,ATL,40-42,15,25.3,174418704,33830704,161255749,81912604,7125652,Atlanta Hawks,2.5877640352277083,State Farm Arena,16600,"Atlanta, GA",1999,213000000,25.462012320328544,4,Free_Market,57,1152.631667,412,4.45,91.4,0,0,0.0,47,0.959,0,0.0,4,13,0.584,0.36,0,0.19342410623322462
1630256,1610612745,111.0,104.7,6.3,0.107,2.14,19.7,0.072,0.108,0.089,9.2,0.527,0.557,0.126,103.16,85.97,0.071,1251,1.3,2.8,Jae'Sean Tate,10/28/1995,USA,0,0,0,7565217,0.0,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,1.410986973710262,Capital One Arena,20356,"Washington, D.C.",1997,260000000,30.105407255304584,4,Free_Market,52,588.11,188,4.29,45.8,0,8,0.615,0,0.0,0,0.0,0,13,0.548,0.349,1,-0.5185384186931259
1630264,1610612764,101.9,109.7,-7.8,0.059,1.6,11.9,0.042,0.111,0.077,7.4,0.545,0.586,0.124,101.23,84.36,0.071,835,0.8,1.7,Anthony Gill,10/17/1992,USA,0,0,0,2237691,0.0,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,1.410986973710262,Capital One Arena,20356,"Washington, D.C.",1997,260000000,33.13347022587269,4,Vet_Minimum,51,397.575,129,4.31,31.1,0,0,0.0,0,0.0,0,0.0,0,1,0.65,0.282,1,-0.08850827103789917
1630296,1610612744,90.0,120.7,-30.7,0.0,0.0,0.0,0.077,0.167,0.105,12.5,0.0,0.226,0.222,130.81,109.01,-0.026,30,0.0,1.3,Braxton Key,2/14/1997,USA,0,0,0,11997,0.0,GSW,48-34,15,27.2,199518342,58930342,176474440,128667036,306447,Golden State Warriors ,1.6094379124341003,Chase Center,18064,"San Francisco, CA",2019,1400000000,28.804928131416837,4,Free_Market,3,10.825,3,4.57,0.9,0,0,0.0,0,0.0,0,0.0,0,0,1.0,0.333,1,-0.7073981832431321
1630311,1610612744,105.0,107.8,-2.8,0.274,2.67,27.6,0.055,0.131,0.09,10.3,0.431,0.455,0.204,103.26,86.05,0.093,536,1.1,2.6,Pat Spencer,7/4/1996,USA,0,0,0,438810,0.0,GSW,48-34,15,27.2,199518342,58930342,176474440,128667036,306447,Golden State Warriors ,1.6094379124341003,Chase Center,18064,"San Francisco, CA",2019,1400000000,29.420944558521562,4,Free_Market,39,249.6116667,98,4.75,21.3,0,0,0.0,0,0.0,0,0.0,0,1,0.684,0.458,1,-0.7742488987008082
1630314,1610612742,109.5,108.8,0.7,0.228,1.95,22.9,0.025,0.091,0.059,11.7,0.585,0.634,0.218,104.74,87.29,0.119,1064,3.0,5.7,Brandon Williams,11/22/1999,USA,0,0,0,47989,13.910821646859095,DAL,39-43,15,26.8,187147472,46559472,172077663,99092456,2328828,Dallas Mavericks ,3.505557396986398,American Airlines Center,19200,"Dallas, TX",2001,420000000,26.036960985626283,4,Free_Market,33,487.13,275,4.52,39.4,0,35,1.167,53,0.855,0,0.0,9,4,0.713,0.408,1,-0.14535328298013253
