PLAYER_ID,TEAM_ID,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PACE_PER40,PIE,POSS,FGM_PG,FGA_PG,PLAYER_NAME,BIRTHDATE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,Salary,Followers,TEAM_ABBREVIATION,record,active_players,avg_team_age,total_cap_used,remaining_cap_space,active_cap,active_top_3,dead_cap,TEAM_NAME,OWNER_NET_WORTH_B,Stadium_Name,Capacity,City,STADIUM_YEAR_OPENED,STADIUM_COST,Age,YOS,GP,MIN,PTS,Contract_Type
1642269,1610612758,113.1,109.3,3.9,0.139,2.28,19.9,0.044,0.147,0.093,8.7,0.441,0.471,0.169,100.14,83.45,0.07,831,1.3,3.5,Devin Carter,3/18/2002,USA,2024,1,13,4689000,117000,SAC,40-42,15,27.4,171370782,30782782,166101303,107131940,1319695,Sacramento Kings,0.8,Golden 1 Center,17500,"Sacramento, CA",2016,558000000,22,0,36,395.9433333,138,Rookie_Scale
1642270,1610612757,109.9,109.7,0.2,0.081,1.07,14.6,0.144,0.218,0.179,13.7,0.56,0.574,0.135,101.68,84.74,0.105,2801,2.7,5,Donovan Clingan,2/23/2004,USA,2024,1,7,6836400,92000,POR,36-46,15,23.9,176848446,36260446,165518581,89691087,1568032,Portland Trailblazers,2,Moda Center,19441,"Portland, OR",1995,262000000,20,0,67,1323.643333,436,Rookie_Scale
1642271,1610612762,107.7,118.9,-11.3,0.14,1.37,17,0.07,0.213,0.14,12.4,0.576,0.594,0.184,102.46,85.39,0.103,3248,3.6,7.2,Kyle Filipowski,11/7/2003,USA,2024,2,32,3000000,68900,UTA,17-65,15,23.9,154114022,13526022,142648013,86906400,11466009,Utah Jazz,2.6,Delta Center,18306,"Salt Lake City, UT",1991,93000000,21,0,72,1521.54,690,Free_Market
1642272,1610612755,109.3,111.4,-2.1,0.171,1.62,15.2,0.022,0.076,0.048,9.3,0.553,0.589,0.243,98.18,81.82,0.106,1210,5.5,11.9,Jared McCain,2/20/2004,USA,2024,1,16,4020360,1900000,PHI,24-58,15,26.6,170340647,29752647,169548876,135768738,791771,Philidelphia 76ers,11.2,Wells Fargo Center,20478,"Philadelphia, PA",1996,210000000,20,0,23,591.7916667,352,Rookie_Scale
1642273,1610612764,105.4,115.5,-10.1,0.133,1.74,19.8,0.025,0.122,0.074,11.4,0.476,0.503,0.156,102.7,85.59,0.058,3869,3,8,Kyshawn George,12/12/2003,Switzerland,2024,1,24,2825520,37800,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,3.1,Capital One Arena,20356,"Washington, D.C.",1997,260000000,21,0,68,1802.183333,590,Rookie_Scale
1642274,1610612740,107.8,120.5,-12.7,0.072,1.21,12.9,0.122,0.177,0.149,10.7,0.547,0.572,0.141,99.85,83.21,0.09,4069,3.7,6.7,Yves Missi,5/14/2004,Cameroon,2024,1,21,3193200,46700,NOP,21-61,15,24.3,182966321,42378321,167934095,98876138,2715108,New Orleans Pelicans,7.9,Smoothie King Center,16867,"New Orleans, LA",1999,114000000,20,0,73,1955.79,665,Rookie_Scale
1642275,1610612766,99.4,111.2,-11.9,0.092,1.28,14.2,0.05,0.168,0.106,11.2,0.414,0.457,0.15,98.5,82.08,0.065,2545,1.9,5.8,Tidjane Salaün,8/10/2005,France,2024,1,6,7488720,33100,CHA,19-63,15,25.2,167423486,26835486,152436862,80445913,14986624,Charlotte Hornets ,0.4,Spectrum Center,19077,"Charlotte, NC",2005,260000000,19,0,60,1244.353333,353,Rookie_Scale
1642276,1610612748,112.8,110.9,1.9,0.062,1.05,9.8,0.087,0.238,0.167,9.3,0.592,0.603,0.169,98.6,82.17,0.119,2914,4,7.3,Kel'el Ware,4/20/2004,USA,2024,1,15,4231800,100900,MIA,37-45,15,26.6,179350729,38762729,173088172,90125126,2530538,Miami Heat,8.6,Kaseya Center,19600,"Miami, FL",1999,213000000,20,0,64,1422.486667,595,Rookie_Scale
1642277,1610612754,106.1,105.4,0.6,0.063,1.58,14.4,0.06,0.126,0.093,9.1,0.462,0.506,0.118,105.49,87.91,0.059,842,0.7,1.8,Johnny Furphy,12/8/2004,Australia,2024,2,35,1850842,91700,IND,50-32,15,25.7,171232577,30644577,166839774,104281300,2530538,Indiana Pacers ,2.4,Gainbridge Fieldhouse,17923,"Indianapolis, IN",1999,183000000,20,0,50,379.4966667,103,Free_Market
1642278,1610612752,104.1,104.4,-0.3,0.321,3.89,39.3,0.027,0.059,0.043,10.1,0.415,0.453,0.152,102.35,85.29,0.072,632,0.7,2,Tyler Kolek,3/27/2001,USA,2024,2,34,2087519,74000,NYK,51-31,15,26.5,188877651,48289651,188001268,110803733,876383,New York Knicks,2,Madison Square Garden,19812,"New York, NY",1968,100000000,23,0,41,296.1516667,81,Free_Market
1642281,1610612739,108.4,108.8,-0.4,0.135,1.69,19.1,0.076,0.117,0.097,11.3,0.497,0.523,0.164,101.31,84.42,0.075,957,1.4,3.2,Jaylon Tyson,12/2/2002,USA,2024,1,20,3326160,29400,CLE,64-18,15,26,178212347,37624347,169371096,93832409,491175,Cleveland Calvaliers ,32.4,Rocket Mortgage FieldHouse,19432,"Cleveland, OH",1994,100000000,22,0,47,452.96,167,Rookie_Scale
1642345,1610612756,109.4,110,-0.6,0.095,1.82,22.3,0.063,0.143,0.104,12.2,0.604,0.61,0.103,99.05,82.54,0.073,2154,1.9,3.1,Oso Ighodaro,7/14/2002,USA,2024,2,40,1157153,21500,HOU,52-30,15,25.7,173496349,32908349,161552948,78702108,7768363,Pheonix Suns,10,Toyota Center,18055,"Houston, TX",2003,235000000,22,0,61,1045.545,255,Vet_Minimum
1642346,1610612756,110.4,115.1,-4.7,0.059,1.43,9.6,0.063,0.117,0.09,6.8,0.516,0.517,0.161,98.59,82.16,0.059,2882,2.8,6.4,Ryan Dunn,1/7/2003,USA,2024,1,28,2530800,43700,HOU,52-30,15,25.7,173496349,32908349,161552948,78702108,7768363,Pheonix Suns,10,Toyota Center,18055,"Houston, TX",2003,235000000,21,0,74,1410.416667,511,Rookie_Scale
1642347,1610612761,105.5,113.3,-7.8,0.307,2.7,32.8,0.019,0.057,0.037,12.1,0.476,0.499,0.179,102.18,85.15,0.07,3127,2.7,6.7,Jamal Shead,7/24/2002,USA,2024,2,45,1862265,38700,TOR,30-52,15,24.9,178496026,37908026,154302912,94310843,16405595,Toronto Raptors,2.8,Scotiabank Arena,19800,"Toronto, ON",1999,265000000,22,0,75,1466.825,533,Free_Market
1642348,1610612755,111.6,123.2,-11.6,0.084,1.41,13.3,0.038,0.094,0.065,9.5,0.546,0.559,0.165,99.43,82.86,0.062,2391,3.9,8.6,Justin Edwards,12/16/2003,USA,,,,425619,60200,PHI,24-58,15,26.6,170340647,29752647,169548876,135768738,791771,Philidelphia 76ers,11.2,Wells Fargo Center,20478,"Philadelphia, PA",1996,210000000,21,0,44,1154.72,445,Free_Market
1642349,1610612760,110,100.2,9.7,0.153,2.21,22.1,0.028,0.08,0.053,10,0.557,0.587,0.159,100.63,83.86,0.082,1254,2.5,5.1,Ajay Mitchell,6/25/2002,Belgium,2024,2,38,3000000,34500,OKC,68-14,15,24.2,166001694,25413694,162209242,82859950,3792452,Oklahoma City Thunder,0.4,Paycom Center,18203,"Oklahoma City, OK",2002,89000000,22,0,36,596.955,234,Free_Market
1642352,1610612748,105.5,104.1,1.3,0.058,1,10.5,0.067,0.188,0.136,10.5,0.75,0.718,0.145,106.64,88.87,0.114,219,1.1,1.6,Keshad Johnson,6/23/2001,USA,,,,724883,22900,MIA,37-45,15,26.6,179350729,38762729,173088172,90125126,5514986,Miami Heat,8.6,Kaseya Center,19600,"Miami, FL",1999,213000000,23,0,16,98.125,43,Free_Market
1642355,1610612747,95.5,114.1,-18.6,0.191,1.69,20.4,0.021,0.076,0.048,12,0.381,0.424,0.199,99.45,82.87,0.05,375,0.8,2.5,Bronny James,10/6/2004,USA,2024,2,55,1157153,7700000,LAL,50-32,15,27.7,200785985,60197985,182745885,108760785,5514986,Los Angeles Lakers ,30,Crypto.com Arena,19068,"Los Angeles, CA",1999,375000000,20,0,27,181.2433333,62,Vet_Minimum
1642358,1610612764,104.1,115.6,-11.5,0.178,2.17,22.3,0.011,0.073,0.042,10.3,0.441,0.48,0.173,100.83,84.02,0.053,1342,2.8,7.3,AJ Johnson,12/1/2004,USA,2024,1,23,2795294,175700,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,3.1,Capital One Arena,20356,"Washington, D.C.",1997,260000000,20,0,29,638.3866667,220,Rookie_Scale
1642359,1610612752,103.8,113,-9.2,0.063,1.25,11.9,0.028,0.128,0.08,9.5,0.419,0.446,0.142,100.38,83.65,0.047,235,0.6,1.7,Pacôme Dadiet,7/27/2005,France,2024,1,25,1808080,22400,NYK,51-31,15,26.5,188877651,48289651,188001268,110803733,876383,New York Knicks,2,Madison Square Garden,19812,"New York, NY",1968,100000000,19,0,18,111.1783333,30,Rookie_Scale
1642366,1610612744,111.5,109.1,2.4,0.131,1.7,14.9,0.049,0.166,0.106,8.8,0.582,0.595,0.197,100.02,83.35,0.095,1433,2.9,6.5,Quinten Post,3/21/2000,Netherlands,2024,2,52,438920,77300,GSW,48-34,15,27.2,199518342,58930342,176474440,128667036,306447,Golden State Warriors ,4,Chase Center,18064,"San Francisco, CA",2019,1400000000,24,0,42,685.7566667,340,Free_Market
1642367,1610612761,103.7,111.9,-8.2,0.16,2.09,24.1,0.076,0.157,0.114,11.5,0.462,0.496,0.145,102.69,85.58,0.083,2743,2.5,5.7,Jonathan Mogbo,10/29/2001,USA,2024,2,31,1862265,17000,TOR,30-52,15,24.9,178496026,37908026,154302912,94310843,16405595,Toronto Raptors,2.8,Scotiabank Arena,19800,"Toronto, ON",1999,265000000,23,0,63,1285.655,389,Free_Market
1642377,1610612763,116.7,111.9,4.7,0.082,1.96,14.4,0.04,0.083,0.061,7.4,0.527,0.56,0.156,104.64,87.2,0.065,4444,3.6,8.6,Jaylen Wells,8/26/2003,USA,2024,2,39,1157153,60100,MEM,48-34,15,24.6,167814933,27226933,155850296,95988718,8014853,Memphis Grizzlies,24,FedExForum,18119,"Memphis, TN",2004,250000000,21,0,79,2043.481667,823,Vet_Minimum
1642403,1610612758,104.6,115.1,-10.5,0.057,0.75,9.5,0.071,0.12,0.095,12.7,0.669,0.678,0.152,102.68,85.56,0.087,652,1.4,2.1,Isaac Jones,7/11/2000,USA,,,,152957,9400,SAC,40-42,15,27.4,171370782,30782782,166101303,107131940,1319695,Sacramento Kings,0.8,Golden 1 Center,17500,"Sacramento, CA",2016,558000000,24,0,40,303.8633333,134,Free_Market
1642419,1610612761,105,113.4,-8.4,0.073,1.96,12.2,0.032,0.117,0.072,6.2,0.581,0.59,0.147,102.32,85.27,0.072,2222,2.5,5.9,Jamison Battle,5/10/2001,USA,,,,1000000,12000,TOR,30-52,15,24.9,178496026,37908026,154302912,94310843,16405595,Toronto Raptors,2.8,Scotiabank Arena,19800,"Toronto, ON",1999,265000000,23,0,59,1041.678333,419,Free_Market
